timestamp,vibration,pressure,temperature,is_anomaly
2026-04-28 13:12:04.374910,0.478,100.33,43.35,0
2026-04-28 14:12:04.374910,0.478,98.6,45.91,0
2026-04-28 15:12:04.374910,0.581,100.47,46.23,0
2026-04-28 16:12:04.374910,0.622,95.9,47.28,0
2026-04-28 17:12:04.374910,0.479,99.93,45.25,0
2026-04-28 18:12:04.374910,0.534,98.31,45.13,0
2026-04-28 19:12:04.374910,0.572,98.37,43.33,0
2026-04-28 20:12:04.374910,0.506,102.46,46.05,0
2026-04-28 21:12:04.374910,0.431,103.48,45.31,0
2026-04-28 22:12:04.374910,0.488,97.86,45.5,0
2026-04-28 23:12:04.374910,0.475,99.59,43.89,0
2026-04-29 00:12:04.374910,0.568,98.21,45.5,0
2026-04-29 01:12:04.374910,0.459,100.16,45.82,0
2026-04-29 02:12:04.374910,0.501,98.2,43.49,0
2026-04-29 03:12:04.374910,0.536,101.24,45.35,0
2026-04-29 04:12:04.374910,0.554,101.28,44.56,0
2026-04-29 05:12:04.374910,0.504,98.93,44.46,0
2026-04-29 06:12:04.374910,0.499,101.06,45.1,0
2026-04-29 07:12:04.374910,0.452,104.12,45.76,0
2026-04-29 08:12:04.374910,0.517,98.29,45.64,0
2026-04-29 09:12:04.374910,0.442,98.46,46.53,0
2026-04-29 10:12:04.374910,0.483,100.1,46.23,0
2026-04-29 11:12:04.374910,0.472,100.71,45.86,0
2026-04-29 12:12:04.374910,0.395,103.29,44.86,0
2026-04-29 13:12:04.374910,0.492,98.44,44.73,0
2026-04-29 14:12:04.374910,0.465,100.85,47.32,0
2026-04-29 15:12:04.374910,0.491,96.97,45.16,0
2026-04-29 16:12:04.374910,0.508,97.94,46.65,0
2026-04-29 17:12:04.374910,0.47,100.84,43.77,0
2026-04-29 18:12:04.374910,0.503,103.09,45.5,0
2026-04-29 19:12:04.374910,0.378,96.77,43.87,0
2026-04-29 20:12:04.374910,0.457,97.51,44.31,0
2026-04-29 21:12:04.374910,0.53,100.46,44.52,0
2026-04-29 22:12:04.374910,0.438,102.87,46.69,0
2026-04-29 23:12:04.374910,0.446,100.8,44.18,0
2026-04-30 00:12:04.374910,0.474,100.74,46.28,0
2026-04-30 01:12:04.374910,0.459,101.63,44.8,0
2026-04-30 02:12:04.374910,0.478,101.52,43.35,0
2026-04-30 03:12:04.374910,0.543,99.5,43.7,0
2026-04-30 04:12:04.374910,0.459,97.97,46.65,0
2026-04-30 05:12:04.374910,0.585,100.63,45.81,0
2026-04-30 06:12:04.374910,0.551,103.22,43.67,0
2026-04-30 07:12:04.374910,0.564,102.89,45.51,0
2026-04-30 08:12:04.374910,0.56,98.49,44.28,0
2026-04-30 09:12:04.374910,0.532,100.43,44.49,0
2026-04-30 10:12:04.374910,0.471,97.74,45.65,0
2026-04-30 11:12:04.374910,0.513,101.17,43.87,0
2026-04-30 12:12:04.374910,0.465,100.15,44.22,0
2026-04-30 13:12:04.374910,0.452,103.99,42.76,0
2026-04-30 14:12:04.374910,0.471,99.69,45.67,0
2026-04-30 15:12:04.374910,0.51,104.11,45.63,0
2026-04-30 16:12:04.374910,0.607,102.1,44.36,0
2026-04-30 17:12:04.374910,0.48,102.37,44.5,0
2026-04-30 18:12:04.374910,0.384,101.32,46.22,0
2026-04-30 19:12:04.374910,0.441,99.89,45.12,0
2026-04-30 20:12:04.374910,0.351,99.76,44.66,0
2026-04-30 21:12:04.374910,0.45,100.96,43.91,0
2026-04-30 22:12:04.374910,0.5,103.17,45.3,0
2026-04-30 23:12:04.374910,0.537,101.92,44.78,0
2026-05-01 00:12:04.374910,0.463,100.0,43.28,0
2026-05-01 01:12:04.374910,0.469,98.15,44.67,0
2026-05-01 02:12:04.374910,0.504,99.32,43.79,0
2026-05-01 03:12:04.374910,0.563,103.58,44.31,0
2026-05-01 04:12:04.374910,0.509,102.17,44.18,0
2026-05-01 05:12:04.374910,0.439,95.63,44.14,0
2026-05-01 06:12:04.374910,0.411,106.19,43.88,0
2026-05-01 07:12:04.374910,0.322,98.71,43.97,0
2026-05-01 08:12:04.374910,0.472,101.41,45.19,0
2026-05-01 09:12:04.374910,0.566,98.59,44.64,0
2026-05-01 10:12:04.374910,0.509,99.73,46.11,0
